combo_concept_id	combo_label	synonyms	reason
1.2.8.1.2.2.3	Guolin_Qigong		no_mrconso_exact_match
1.2.8.1.2.2.4	Qigong_Healer		no_mrconso_exact_match
1.2.8.1.2.3	Chan_Mi_Gong		no_mrconso_exact_match
1.2.8.1.2.4	Yi_Jia_Gong		no_mrconso_exact_match
1.2.8.1.2.5	Biyun_Qi_Gong		no_mrconso_exact_match
1.2.8.1.2.6	Daoyin_Qi_Gong		no_mrconso_exact_match
1.2.8.1.2.7	Qi_Gong_Yangsheng		no_mrconso_exact_match
1.2.8.1.2.8	Baduanjin_Qi_Gong		no_mrconso_exact_match
1.2.8.1.2.9	Five_Animals_Qi_Gong		no_mrconso_exact_match
1.2.8.1.3.1.1	Japanese_Reiki	N/A	no_mrconso_exact_match
1.2.8.1.3.1.2	Buddhist_Reiki	N/A	no_mrconso_exact_match
1.2.8.1.4.1	Aura_Soma_Therapy	N/A	no_mrconso_exact_match
1.2.8.1.5.1	Electrocrystal_Therapy	N/A	no_mrconso_exact_match
1.2.8.1.5.2	Gemstone_Therapy	Gem Therapy	no_mrconso_exact_match
1.2.8.1.6	Chakra_Balancing	N/A	no_mrconso_exact_match
1.2.8.1.8	Radionics	N/A	no_mrconso_exact_match
1.2.8.2	Veritable_Energy_Therapy	N/A	no_mrconso_exact_match
1.2.8.2.3.1.1	Static_Magnet_Therapy	N/A	no_mrconso_exact_match
1.2.8.2.3.1.1.1	Biomagnetic_Therapy	N/A	no_mrconso_exact_match
1.2.8.2.3.2	Electrical_Therapy	N/A	no_mrconso_exact_match
1.2.8.2.4	Anodyne_Therapy	N/A	no_mrconso_exact_match
1.2.8.2.5	Bioacoustics_Therapy	N/A	no_mrconso_exact_match
1.2.8.2.6	Cellubike	N/A	no_mrconso_exact_match
1.2.8.2.7.1.1	Bath_Puva	N/A	no_mrconso_exact_match
1.2.8.2.7.2.1	Ocular_Light_Therapy	N/A	no_mrconso_exact_match
1.2.8.2.7.3	Balneophototherapy	N/A	no_mrconso_exact_match
1.2.8.2.7.3.1	Dead_Sea_Climatotherapy	N/A	no_mrconso_exact_match
1.2.8.2.7.6	Fiber_Optic_Phototherapy	N/A	no_mrconso_exact_match
1.2.8.2.7.7	Nontargeted_Light_Therapy	N/A	no_mrconso_exact_match
1.2.8.2.7.8	Targeted_Light_Therapy	N/A	no_mrconso_exact_match
1.2.8.2.7.9	Acu_Light_Therapy	N/A	no_mrconso_exact_match
1.2.8.2.7.10	Esogetic_Colorpuncture	N/A	no_mrconso_exact_match
1.2.8.2.7.11	Reprocessing_Light_Therapy	N/A	no_mrconso_exact_match
1.2.12.5.2.2	Dogbi_	N/A	no_mrconso_exact_match
1.2.12.7.1	Medicated_Threads_Moxibustion_of_Zhuang_Nationality	N/A	no_mrconso_exact_match
1.2.12.9	Rice_Sized_Direct_Moxa	N/A	no_mrconso_exact_match
1.2.15.2.1	Wet_Cupping	Wet-Cupping	no_mrconso_exact_match
1.2.15.2.1.1	Blood_Letting_Cupping	Bleeding Cupping	no_mrconso_exact_match
1.2.15.2.2	Retained_Cupping	N/A	no_mrconso_exact_match
1.2.15.2.3	Multiple_Cupping	N/A	no_mrconso_exact_match
1.2.15.2.4	Dry_Cupping	N/A	no_mrconso_exact_match
1.2.15.2.5	Needle_Cupping	N/A	no_mrconso_exact_match
1.2.15.2.6	Water_Cupping	Shuiguanfa|Liquid Cupping	no_mrconso_exact_match
1.2.15.2.7	Flash_Cupping	Momentary Cupping	no_mrconso_exact_match
1.2.15.2.8	Fire_Cupping	Fire-Cupping	no_mrconso_exact_match
1.2.15.2.9	Moving_Cupping	N/A	no_mrconso_exact_match
1.2.15.2.10	Pulsating_Cupping	N/A	no_mrconso_exact_match
1.2.15.5.1.2.1	Kinesiology_Muscle_Test	N/A	no_mrconso_exact_match
1.2.15.5.3.2	Emmett_Technique	N/A	no_mrconso_exact_match
1.2.15.5.3.6.1.5	Neuromuscular_Massage	Neuromuscular Therapy	no_mrconso_exact_match
1.2.15.5.3.6.1.6	Trigger_Point_Massage	N/A	no_mrconso_exact_match
1.2.15.5.3.6.1.7	Rhythmical_Massage	N/A	no_mrconso_exact_match
1.2.15.5.3.6.1.8	Perineal_Massage	N/A	no_mrconso_exact_match
1.2.15.5.3.6.1.12	Roll_Stretch_Massage	N/A	no_mrconso_exact_match
1.2.15.5.3.6.1.13	Aston_Massage	N/A	no_mrconso_exact_match
1.2.15.5.3.6.1.15	Skin_Rehabilitation_Massage_Therapy	N/A	no_mrconso_exact_match
1.2.15.5.3.6.1.16	Integrative_Massage	N/A	no_mrconso_exact_match
1.2.15.5.3.6.2.1	Chinese_Massage	N/A	no_mrconso_exact_match
1.2.15.5.3.6.2.1.3	Qigong_Massage	N/A	no_mrconso_exact_match
1.2.15.5.3.6.2.2	Anma	N/A	no_mrconso_exact_match
1.2.15.5.3.6.2.3	Tibetan_Massage	N/A	no_mrconso_exact_match
1.2.15.5.3.6.2.5.1	Namikoshi_Shiatsu	N/A	no_mrconso_exact_match
1.2.15.5.3.6.2.5.2	Tao_Shiatsu	N/A	no_mrconso_exact_match
1.2.15.5.3.6.2.5.3	Meridian_Shiatsu	N/A	no_mrconso_exact_match
1.2.15.5.3.6.2.5.4	Quantum_Shiatsu	N/A	no_mrconso_exact_match
1.2.15.5.3.6.2.5.5	Japanese_Shiatsu	N/A	no_mrconso_exact_match
1.2.15.5.3.6.2.5.6	Ohashiatsu	N/A	no_mrconso_exact_match
1.2.15.5.3.6.2.5.7	Zen_Shiatsu	N/A	no_mrconso_exact_match
1.2.15.5.3.6.2.5.8	Tsubo_Shiatsu	N/A	no_mrconso_exact_match
1.2.15.5.3.6.4	Foot_Massage	N/A	no_mrconso_exact_match
1.2.15.5.3.6.4.1	Foot_Reflexion_Massage	N/A	no_mrconso_exact_match
1.2.15.5.3.6.6.1	Abdominal_Meridian_Massage	N/A	no_mrconso_exact_match
1.2.15.5.3.6.10	Marma_Massage_Therapy	N/A	no_mrconso_exact_match
1.2.15.5.3.6.11	Lomilomi_Massage	N/A	no_mrconso_exact_match
1.2.15.5.3.6.12	Esalen_Massage	N/A	no_mrconso_exact_match
1.2.15.5.3.6.13	Oil_Massage	N/A	no_mrconso_exact_match
1.2.15.5.3.6.14.1	Effleurage_Massage	N/A	no_mrconso_exact_match
1.2.15.5.3.9	Trager_Therapy	Trager Psychophysical Integration	no_mrconso_exact_match
1.2.15.5.3.10	Trigger_Point_Therapy	N/A	no_mrconso_exact_match
1.2.15.5.3.10.1	Trigger_Point_Massage		no_mrconso_exact_match
1.2.15.5.5	Neurocranial_Restructuring	N/A	no_mrconso_exact_match
1.2.16	Spa_Therapy	N/A	no_mrconso_exact_match
1.2.16.2.1.1	Aqua_Lymphatic_Therapy	N/A	no_mrconso_exact_match
1.2.16.2.3	Thermal_Bath	Thermal baths	no_mrconso_exact_match
1.2.16.2.4	Soak_in_Hot_Spring	soaks in hot springs	no_mrconso_exact_match
1.2.19	Ear_Candle_Therapy	Ear Candling|Ear Candle Treatment|Ear Candle|Ear Coning|Chandelles Auriculaires|Auricular Candles|Thermal-Auricular Therapy	no_mrconso_exact_match
1.2.20.1	Jaladhara_Therapy	Jaladhara	no_mrconso_exact_match
1.2.20.2	Thyladhara_Therapy	Thyladhara	no_mrconso_exact_match
1.2.20.3	Ksheeradhara_Therapy	Ksheeradhara	no_mrconso_exact_match
1.2.20.4	Thakradhara_Therapy	Thakradhara	no_mrconso_exact_match
1.2.22	Vibration_Therapy	Vibrotherapy|Vibration Medicine|Vibrational Therapy|Vibrational Medicine	no_mrconso_exact_match
1.2.22.1.1	Focal_Muscle_Vibration	N/A	no_mrconso_exact_match
1.2.22.2	Direct_Vibration	N/A	no_mrconso_exact_match
1.2.22.3	Low_Frequency_Sound_Stimulation	N/A	no_mrconso_exact_match
1.2.22.4	Vibroacoustic_Therapy	Physioacoustic Vibration	no_mrconso_exact_match
1.2.22.5	Rhythmic_Sensory_Stimulation	N/A	no_mrconso_exact_match
1.2.22.6	Sound_Vibrational_Therapy	Sound Wave Vibrational Therapy	no_mrconso_exact_match
1.2.22.7	Vibration_Foam_Rolling	N/A	no_mrconso_exact_match
1.2.22.8	Vibration_Healing	N/A	no_mrconso_exact_match
1.2.22.9	Vibration_Training	N/A	no_mrconso_exact_match
1.2.22.10.1	Whole_Body_Vibration_Exercise	N/A	no_mrconso_exact_match
1.3.1	Mind		mrconso_exact_review_required
1.3.1.2.1.1.1	Pottery		no_mrconso_exact_match
1.3.1.2.1.1.2	Chinese_Calligraphy_Therapy		no_mrconso_exact_match
1.3.1.2.1.1.4	Mandala_Therapy		no_mrconso_exact_match
1.3.1.2.3.1	Musical_Game		no_mrconso_exact_match
1.3.1.2.3.7	Raga_Therapy		no_mrconso_exact_match
1.3.1.2.5.1	Abbreviated_Muscle_Relaxation_Therapy		no_mrconso_exact_match
1.3.1.4.1	Meditative_Movement		no_mrconso_exact_match
1.3.1.4.1.1	Pilates_Based_Exercise		no_mrconso_exact_match
1.3.1.4.1.3.2	Kundalini_Yoga		no_mrconso_exact_match
1.3.1.4.1.3.3	Raja_Yoga		no_mrconso_exact_match
1.3.1.4.1.3.4	Circular_Yoga		no_mrconso_exact_match
1.3.1.4.1.3.5	Face_Yoga		no_mrconso_exact_match
1.3.1.4.1.3.6	Pranayama_Yoga		no_mrconso_exact_match
1.3.1.4.1.3.7	Sudarshana_Kriya_Yoga		no_mrconso_exact_match
1.3.1.4.1.3.8	Kripalu_Yoga		no_mrconso_exact_match
1.3.1.4.1.3.9	Hot_Yoga		no_mrconso_exact_match
1.3.1.4.1.3.9.1	Bikram_Yoga		no_mrconso_exact_match
1.3.1.4.1.3.10	Ashtanga_Yoga		no_mrconso_exact_match
1.3.1.4.1.3.11	Tibetan_Yoga		no_mrconso_exact_match
1.3.1.4.1.3.12	Chair_Yoga		no_mrconso_exact_match
1.3.1.4.1.3.13	Sivananda_Yoga		no_mrconso_exact_match
1.3.1.4.1.3.14	Bhakti_Yoga		no_mrconso_exact_match
1.3.1.4.1.3.15	Tantra_Yoga		no_mrconso_exact_match
1.3.1.4.1.3.16	Vinyasa_Yoga		no_mrconso_exact_match
1.3.1.4.1.3.17	Creative_Yoga		no_mrconso_exact_match
1.3.1.4.1.3.18	Relaxing_Yoga		no_mrconso_exact_match
1.3.1.4.1.3.19	Power_Yoga		no_mrconso_exact_match
1.3.1.4.1.3.20	Iyengar_Yoga		no_mrconso_exact_match
1.3.1.4.1.3.21	Karma_Yoga		no_mrconso_exact_match
1.3.1.4.1.3.22	Jinana_Yoga		no_mrconso_exact_match
1.3.1.4.1.3.23	Sahaj_Yoga		no_mrconso_exact_match
1.3.1.4.1.3.24	Hatha_Yoga		no_mrconso_exact_match
1.3.1.4.1.3.25	Yoga_Nidra		no_mrconso_exact_match
1.3.1.4.1.4	Qigong_Therapy		no_mrconso_exact_match
1.3.1.4.1.4.1	Hua_Gong		no_mrconso_exact_match
1.3.1.4.1.4.2	Medical_Qigong		no_mrconso_exact_match
1.3.1.4.1.4.2.1	External_Qi_Gong_Therapy		no_mrconso_exact_match
1.3.1.4.1.4.2.2	Dongeui_Qigong		no_mrconso_exact_match
1.3.1.4.1.4.2.3	Guolin_Qigong		no_mrconso_exact_match
1.3.1.4.1.4.2.4	Qigong_Healer		no_mrconso_exact_match
1.3.1.4.1.4.3	Chan_Mi_Gong		no_mrconso_exact_match
1.3.1.4.1.4.4	Yi_Jia_Gong		no_mrconso_exact_match
1.3.1.4.1.4.5	Biyun_Qi_Gong		no_mrconso_exact_match
1.3.1.4.1.4.6	Daoyin_Qi_Gong		no_mrconso_exact_match
1.3.1.4.1.4.7	Qi_Gong_Yangsheng		no_mrconso_exact_match
1.3.1.4.1.4.8	Baduanjin_Qi_Gong		no_mrconso_exact_match
1.3.1.4.1.4.9	Five_Animals_Qi_Gong		no_mrconso_exact_match
1.3.1.4.3	Aikido		mrconso_exact_review_required
1.3.1.4.4	Motor_Control_Exercise		no_mrconso_exact_match
1.3.1.4.5	Facial_Exercise		no_mrconso_exact_match
1.3.1.4.5.1	Face_Yoga		no_mrconso_exact_match
1.3.1.4.5.2	Facial_Resistance_Training		no_mrconso_exact_match
1.3.1.4.5.3	Face_Shaping		no_mrconso_exact_match
1.3.1.4.6	Guided_Physical_Activity		no_mrconso_exact_match
1.3.1.5	Movement_Education		no_mrconso_exact_match
1.3.1.5.1.1	Alexander_Proprioception		no_mrconso_exact_match
1.3.1.5.2	Aston_Patterning		no_mrconso_exact_match
1.3.1.6	Art_of_Living		no_mrconso_exact_match
1.3.1.7	Eurythmy		no_mrconso_exact_match
1.3.1.8	Feldenkrais_Method		no_mrconso_exact_match
1.3.1.8.1	Functional_Integration		no_mrconso_exact_match
1.3.1.9	Flotation_Therapy		no_mrconso_exact_match
1.3.1.10	Sophrology		no_mrconso_exact_match
1.3.2.1.1	Horse_Riding_Therapy	N/A	no_mrconso_exact_match
1.3.2.1.1.1	Psychoeducational_Horseback_Riding	N/A	no_mrconso_exact_match
1.3.2.1.1.3	Therapeutic_Horseback_Riding	N/A	no_mrconso_exact_match
1.3.2.2	Animal_Companionship	N/A	no_mrconso_exact_match
1.3.2.4	Dolphin_Assisted_Therapy	N/A	no_mrconso_exact_match
1.3.2.5	Canine_Visitation_Therapy	Canine Visitation Therapy (CVT)	no_mrconso_exact_match
1.3.2.6	Companion_Animal_Therapy	N/A	no_mrconso_exact_match
1.3.2.7	Dog_Assisted_Therapy	Canine Therapy	no_mrconso_exact_match
1.3.2.7.1	Canine_Assisted_Ambulation	N/A	no_mrconso_exact_match
1.3.2.8	Animals_in_Human_Therapy	N/A	no_mrconso_exact_match
1.3.4.1.1	Aura_Soma_Therapy		no_mrconso_exact_match
1.3.4.3.1	Scent_Therapy	N/A	no_mrconso_exact_match
1.3.4.5	Expressive_Therapy	Creative Arts Therapies|expressive therapies	no_mrconso_exact_match
1.3.4.5.1.1.1	Pottery		no_mrconso_exact_match
1.3.4.5.1.1.2	Chinese_Calligraphy_Therapy		no_mrconso_exact_match
1.3.4.5.1.1.4	Mandala_Therapy		no_mrconso_exact_match
1.3.4.5.2.1	Musical_Game		no_mrconso_exact_match
1.3.4.5.2.7	Raga_Therapy		no_mrconso_exact_match
1.3.5.2.2	Post_Hypnotic_Suggestion	N/A	no_mrconso_exact_match
1.3.5.3	Hypnoanalgesia	N/A	no_mrconso_exact_match
1.3.5.5.1	Antenatal_Self_Hypnosis	N/A	no_mrconso_exact_match
1.3.5.6	Cognitive_Hypnotherapy	N/A	no_mrconso_exact_match
1.3.6.1	Relaxation_Mental_Imagery	N/A	no_mrconso_exact_match
1.3.7.2.1	Native_American_Faith_Healing	N/A	no_mrconso_exact_match
1.3.7.4.1	Concentrative_Meditation	N/A	no_mrconso_exact_match
1.3.7.4.1.1	Mantra_Meditation	N/A	no_mrconso_exact_match
1.3.7.4.1.2	Zen_Meditation	N/A	no_mrconso_exact_match
1.3.7.4.1.3	Breath_Medication	N/A	no_mrconso_exact_match
1.3.7.4.1.4	Guided_Medication	N/A	no_mrconso_exact_match
1.3.7.4.2.3	Body_Scanning_Meditation	N/A	no_mrconso_exact_match
1.3.7.4.2.4	Mindfulness_Based_Stress_Reduction_Meditation	MBSR meditation	no_mrconso_exact_match
1.3.7.4.2.4.1	Cognitive_Behavioral_and_Mindfulness_Based_Stress_Reduction	N/A	no_mrconso_exact_match
1.3.7.4.2.5	Walking_Medication	N/A	no_mrconso_exact_match
1.3.7.4.2.6	Mindfulness_Based_Relapse_Prevention	MBRP	no_mrconso_exact_match
1.3.7.4.2.7	Adapted_Mindfulness_Based_Intervention	N/A	no_mrconso_exact_match
1.3.7.4.2.8	Mindfulness_and_Acceptance_Based_Group_Therapy	N/A	no_mrconso_exact_match
1.3.7.4.2.9	Mindfulness_Awareness_Practice	N/A	no_mrconso_exact_match
1.3.7.4.2.11	Mindfulness_Based_Alzheimer_Stimulation	N/A	no_mrconso_exact_match
1.3.7.4.2.12	Mindfulness_Based_Exposure_Therapy	N/A	no_mrconso_exact_match
1.3.7.4.2.14	Mindfulness_Based_Resilience_Training	MBRT	no_mrconso_exact_match
1.3.7.4.2.15	Mindfulness_Based_Blood_Pressure_Reduction	MB-College	no_mrconso_exact_match
1.3.7.4.2.16	Mindfulness_Based_College	MSC	mrconso_exact_review_required
1.3.7.4.2.17	Mindful_Self_Compassiion	N/A	no_mrconso_exact_match
1.3.7.4.2.18	Mindfulness_Performance_Enhanncement_Awareness_and_Knowledge	mPEAK	no_mrconso_exact_match
1.3.7.4.3	Vipassana_Meditation	N/A	no_mrconso_exact_match
1.3.7.4.4	Analytical_Meditation	N/A	no_mrconso_exact_match
1.3.7.4.5	Theravada_Meditation	N/A	no_mrconso_exact_match
1.3.7.4.6	Heartfulness_Meditation	N/A	no_mrconso_exact_match
1.3.7.4.7	Compassion_Based_Meditation	N/A	no_mrconso_exact_match
1.3.7.4.8	Loving_Kindness_Meditation	N/A	no_mrconso_exact_match
1.3.7.7	Shamanic_Healing	Shamanic medicine	no_mrconso_exact_match
1.3.7.9	Noetic_Therapy	N/A	no_mrconso_exact_match
1.3.7.10	Divining	N/A	no_mrconso_exact_match
1.3.7.12	Sound_Healing	N/A	no_mrconso_exact_match
1.3.8.2.1	Scent_Therapy		no_mrconso_exact_match
1.3.8.3	Mindfulness_Based_Stress_Reduction_Meditation		no_mrconso_exact_match
1.3.8.3.1	Cognitive_Behavioral_and_Mindfulness_Based_Stress_Reduction		no_mrconso_exact_match
1.3.10.3	Body_Psychotherapy	Body-Oriented Psychotherapy	no_mrconso_exact_match
1.3.10.4.3	Biographical_Counseling	N/A	no_mrconso_exact_match
1.3.10.9	Positive_Self_Talk	N/A	no_mrconso_exact_match
1.3.10.10	Psychotherapy_Incorporating_Mindfulness	N/A	no_mrconso_exact_match
1.3.10.11	Psychotherapy_Incorporating_Spirituality	N/A	no_mrconso_exact_match
1.3.11	Thought_Field_Therapy	N/A	no_mrconso_exact_match
1.3.13.1	Attentional_Focus	N/A	no_mrconso_exact_match
1.3.13.2	Interactive_Focusing_Therapy	N/A	no_mrconso_exact_match
1.3.13.3	Body_State_Focusing	N/A	no_mrconso_exact_match
1.3.13.4	Attentional_Focus_and_Symptom_Management_Intervention	N/A	no_mrconso_exact_match
1.3.13.5	Internal_Focusing	N/A	no_mrconso_exact_match
1.3.13.6	Focus_on_Love_and_Gratitude	N/A	no_mrconso_exact_match
1.3.13.7	External_Focusing	N/A	no_mrconso_exact_match
1.3.13.8	Interoceptive_Awareness	N/A	no_mrconso_exact_match
1.3.13.9	Mindful_Awareness_in_Body_Oriented_Therapy	N/A	no_mrconso_exact_match
1.3.15	Environmental_Therapy	N/A	no_mrconso_exact_match
1.3.18	Sound_Therapy	N/A	no_mrconso_exact_match
2.2.2.10	Tea	N/A	mrconso_exact_review_required
2.2.2.12	Licorice_Root	licorice|liquorice|Chinese licorice|gan zao|gan cao|sweet root	mrconso_exact_review_required
2.2.2.26	Chamomile	German chamomile	mrconso_exact_review_required
2.2.2.27	Chasteberry	chaste tree|monk's pepper|vitex	mrconso_exact_review_required
2.2.2.28	Echinacea	American coneflower|purple coneflower|coneflower	mrconso_exact_review_required
2.2.2.35	Sage	true sage|garden sage|common sage	mrconso_exact_review_required
2.2.2.36	St	hypericum|Klamath weed|goatweed	mrconso_exact_review_required
2.2.2.37	Valerian	garden heliotrope|all-heal	mrconso_exact_review_required
2.2.2.38	Cat	N/A	mrconso_exact_review_required
3.4.4	Traditional_Indian_Medicine	N/A	no_mrconso_exact_match
3.4.5.6	Traditional_Japanese_Medicine	Japanese traditional medicine	no_mrconso_exact_match
